,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,Workers_16_And_Over_Mean_Travel_Time_To_Work_(Minutes),VAC_RATE,OCC_RATE,PER_INCOME_0-15,PER_INCOME_15-50,PER_INCOME_50-100,PER_INCOME_100+,AVG_HH_SIZE,PER_HH_0VEH,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,Average Hourly Price,parking_rate,PRICE1HR,PRICE2HR,PRICE3HR,PRICE4HR,PRICE12HR,PRICEDAY,PRICEDAYDISCOUNT,BART_FROMS,BART_TOS,CALTRAIN_OFF,CALTRAIN_ON,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED,HOUSING_09_SCALED,NUM_BUS_STOPS,Count_,EDD_EMP,FREQ_S
17081,2009-12-01,1,SFMTA,8BX,0,45,18,0.0,27,0,,,6577,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.354938271604936,2.0,SUNNYDALE AVE & SANTOS ST,,0,0,,,,0.0,,27.41000000000001,,27.41000000000001,,3.240000000000003,,7.09,,7.09,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,38.60564431398471,3.8261924487075656,245.14871057479698,56.92132508524186,30.92336851526059,0.0,155.099464286193,53.09513263653428,20.520233459358675,0.0,266.1950100535625,4.0,0.0,87.0,8.157784305497275
17082,2009-12-01,1,SFMTA,8BX,0,46,18,0.0,27,0,,,6339,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.3530864197530805,2.0,SANTOS ST & BROOKDALE AVE,,0,0,,,,0.0,,12.71,,12.71,,1.6740000000000013,,7.9,,7.9,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,1.9210526319999999,,,,,,,,,,,,,,41.400590535313036,3.037247614737636,299.4742991878149,56.86970532495016,40.21086293116668,0.0,194.82798129346332,53.83245771021252,23.03486442787187,0.0,320.97140462956145,4.0,0.0,95.0,8.159838817998663
17083,2009-12-01,1,SFMTA,8BX,0,47,18,0.0,27,0,,,6346,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.34938271604938,2.0,SANTOS ST & VELASCO AVE,,0,0,,,,0.0,,27.039999999999992,,27.039999999999992,,3.212999999999997,,7.13,,7.13,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,1.7324173269999998,,,,,,,,,,,,,,58.5441171336908,4.849774048091732,419.442300059816,39.6009934932779,59.844978347186824,0.0,262.83738310191933,29.94036033384313,38.215821477019155,4.8108591113430395,288.91353423181295,2.0,0.0,114.0,8.163950949101297
17084,2009-12-01,1,SFMTA,8BX,0,48,18,0.0,27,0,,,4900,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.345679012345675,2.0,GENEVA AVE & SANTOS ST,,0,0,,,,0.0,,32.71000000000001,,32.71000000000001,,3.185999999999998,,5.84,,5.84,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,1.544856459,,,,,,,,,,,,,,45.40929133474978,0.0,284.01167041143225,21.457809394191717,42.77607345291772,0.0,168.8961651167859,16.226280603802767,26.93014050697876,5.231528790388952,153.99948092866248,4.0,0.0,77.0,8.168067226890761
17085,2009-12-01,1,SFMTA,8BX,0,50,18,0.0,27,0,,,7300,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.340864197530865,2.0,GENEVA AVE&CARTER ST,,0,0,,,,0.0,,24.7,,24.7,,4.508999999999999,,10.95,,10.95,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,1.7324173269999998,,,,,,,,,,,,,,49.664202924276346,0.0,329.9720359274281,14.868117261290909,44.66735880252833,0.15825825094630885,201.59417625360072,14.709859010344601,34.0462979470227,0.0,240.44118076370555,1.0,0.0,18.0,8.173424597635425
17086,2009-12-01,1,SFMTA,8BX,0,51,18,0.0,27,0,,,4798,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.334567901234567,2.0,1721 GENEVA AVE,,0,0,,,,0.0,,30.879999999999985,,30.879999999999985,,5.588999999999998,,10.86,,10.86,,,,,,,,,,,,,,,,,,,,,640.0,181.0,37.4,0.0,1.0,0.08839779005524863,0.7845303867403315,0.0718232044198895,0.05524861878453037,3.5359116022099446,0.4917127071823205,1.6239284444898774,0.4592672632072934,0.4592672632072934,0.0,1.784829721,,,,,,,,,,,,,,42.50016703364075,0.0,211.94807416425888,16.034171214249287,35.43015484108112,0.8328540417941814,121.56040755031052,15.201317172455107,12.45734473922651,0.0,133.64687507568087,1.0,0.0,10.0,8.180441003198116
17087,2009-12-01,1,SFMTA,8BX,0,52,18,0.0,27,0,,,4795,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.331604938271607,2.0,1650 GENEVA AVE,,0,0,,,,0.0,,17.470000000000006,,17.470000000000006,,3.185999999999998,,10.94,,10.94,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,2.012256669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,39.04557495464634,0.0,184.00812715883453,10.464832283899982,30.305938940756945,0.20633638141199515,104.56429832209598,10.258495902487988,10.092314941335351,0.0,154.06261907885974,1.0,0.0,12.0,8.183747011080051
17088,2009-12-01,1,SFMTA,8BX,0,53,18,0.0,27,0,,,4894,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.3253086419753055,2.0,GENEVA AVE & PRAGUE ST,,0,0,,,,0.0,,30.34999999999998,,30.34999999999998,,5.6430000000000025,,11.16,,11.16,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,2.012256669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43.30646597162199,0.0,222.9756199677856,11.051455912750432,32.59098336491717,0.0,133.74583764566466,11.051455912750432,13.332332985581772,0.0,129.2848281076397,4.0,0.0,11.0,8.190781157832648
17089,2009-12-01,1,SFMTA,8BX,0,54,18,0.0,27,0,,,4889,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.321604938271602,2.0,GENEVA AVE & MOSCOW ST,,0,0,,,,0.0,,18.259999999999994,,18.259999999999994,,3.321000000000001,,10.91,,10.91,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,0.0,1.485416185,,,,,,,,,,,,,,76.29937164029613,0.00517402788703075,399.1792883357555,24.41473403824517,52.182526193899044,0.0,225.3647333222425,18.442934892746663,45.332657179317856,5.966625117611472,202.829110124364,2.0,0.0,16.0,8.194924542618669
17090,2009-12-01,1,SFMTA,8BX,0,55,18,0.0,27,0,,,4890,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.3179012345678975,2.0,GENEVA AVE & NAPLES ST,,0,0,,,,0.0,,19.340000000000003,,19.340000000000003,,3.537000000000003,,10.97,,10.97,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,0.0,1.277321937,,,,,,,,,,,,,,82.51230190552698,12.89205614152044,454.5211898011209,46.44610416336414,64.78592013008617,4.766480145727118e-05,262.0267074921809,23.09173385779841,45.19626027332698,10.462266499243837,263.7978096027225,7.0,0.0,37.0,8.19907212146774
17091,2009-12-01,1,SFMTA,8BX,0,56,18,0.0,27,0,,,4884,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.314197530864196,2.0,GENEVA AVE & MADRID ST,,0,0,,,,0.0,,18.259999999999994,,18.259999999999994,,3.375,,11.09,,11.09,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,0.0,1.521072446,,,,,,,,,,,,,,95.76637642673587,11.529661283875491,490.9022418890356,51.41817600370656,76.07217286276745,5.05834453788726,277.26642099229707,31.155771095305987,41.797271607235096,3.6743990866378313,280.23006951872856,3.0,0.0,48.0,8.20322390075112
17092,2009-12-01,1,SFMTA,8BX,0,57,18,0.0,27,0,,,4892,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.311604938271606,2.0,GENEVA AVE & PARIS ST,,0,0,,,,0.0,,11.549999999999995,,11.549999999999995,,2.16,,11.22,,11.22,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,200.0,1.0433129829999999,,,,,,,,,,,,,,86.15096930131187,11.81670431996185,460.5271960595299,173.7256248211365,76.28994335795555,28.029381704907195,256.74010218427867,96.21336717587832,41.346181215983684,37.66617162038912,287.3125768008338,2.0,0.0,109.0,8.20613264892611
17093,2009-12-01,1,SFMTA,8BX,0,58,18,0.0,27,0,,,4886,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,GENEVA AVE & MISSION ST,,0,0,,,,0.0,,16.930000000000003,,16.930000000000003,,2.727,,9.66,,9.66,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,190.0,0.9393369770000001,,,,,,,,,,,,,,72.47696582953053,14.795970263484476,450.776167219705,226.85120141793388,71.92633026454709,34.56280932533259,258.05556515481726,131.43140729971785,48.31730597080997,46.061014529399,284.94399604529616,5.0,0.0,194.0,8.20945945945946
17094,2009-12-01,1,SFMTA,8BX,0,59,18,0.0,27,0,,,4810,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,GENEVA AVE & CAYUGA AVE,,0,0,,,,0.0,,61.509999999999984,,61.509999999999984,,6.048000000000003,,5.9,,5.9,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,1.5598958330000001,,,,,,,,,,,,,,94.43525917337615,0.0,520.7855584204742,28.28356606769197,74.88785406418312,0.2987802192321129,290.9943317800458,24.43503008362663,60.468113402869186,3.5497557648332307,312.46723975466256,2.0,0.0,22.0,8.20945945945946
17095,2009-12-01,1,SFMTA,8BX,0,60,18,0.0,27,0,,,4879,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,GENEVA AVE & DELANO AVE,,0,0,,,,0.0,,36.69999999999999,,36.69999999999999,,3.6720000000000015,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,1.456645609,,,,,,,,,,,,444.0,2318.0,60.3984814396879,2.9999999999383067,330.3950013686133,21.118719078840822,50.11555761819733,1.0944368771809798,180.53946093745117,16.320919694238953,39.341501373276905,0.7033625074825871,211.1402343592769,3.0,0.0,20.0,8.20945945945946
17096,2009-12-01,1,SFMTA,8BX,0,61,18,0.0,27,0,,,4803,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,GENEVA AVE/BALBOA PARK BART,,0,0,,,,0.0,,30.659999999999986,,30.659999999999986,,3.1050000000000018,,6.08,,6.08,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,,,,,,,,,12568.0,10930.0,,,444.0,2318.0,17.342110822946697,26.290794115875567,99.36075864643324,31.315864042867588,14.474149702939734,0.08262060109945091,56.10760450846329,4.9424493258925635,11.436893612083502,0.0,56.21968786932626,4.0,0.0,1.0,8.20945945945946
17097,2009-12-01,1,SFMTA,8BX,0,62,18,0.0,27,0,,,4881,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,GENEVA AVE & HOWTH ST,,0,0,,,,0.0,,44.98,,44.98,,4.536000000000003,,6.05,,6.05,,,,,,,,,,,,,,,,,,,,,9314.0,2378.0,30.7,0.07569386038687972,0.9243061396131202,0.0345768880800728,0.41128298453139217,0.2352138307552321,0.31892629663330296,4.237488626023658,0.04777070063694268,45.88965645983591,10.829446521228185,11.716298374649966,0.0,1.631578947,,,,,,,,,,,,335.0,62.0,64.9645900459184,190.83042394793657,311.04595449058394,210.6156357147327,60.81604750627504,0.15113127517018055,161.35450994416198,17.262502020834987,23.910806994228484,2.3715784707909657,160.2721060576144,6.0,0.0,124.0,8.20945945945946
17098,2009-12-01,1,SFMTA,8BX,0,63,18,0.0,27,0,,,5926,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.308641975308642,2.0,PHELAN LOOP,,1,0,,,,0.0,,66.1,,66.1,,6.021000000000001,,5.47,,5.47,,,,,,,,,,,,,,,,,,,,,3363.0,1306.0,29.4,0.05819295558958652,0.9418070444104136,0.05691056910569105,0.2138211382113821,0.22195121951219512,0.5073170731707317,2.734146341463415,0.1016260162601626,16.595594731508733,6.069753648455468,6.444795337303125,200.0,1.631578947,,,,,,,,,,,,45.0,997.0,48.55263106469578,80.19549291622778,241.3954809312772,126.58260502374962,37.258442784957424,9.04008543047437,131.84812362561752,28.93720115908957,23.736283456006433,8.409825517957923,139.2661169381247,6.0,0.0,73.0,8.20945945945946
17099,2009-12-01,1,SFMTA,8BX,1,1,18,0.0,20,0,,,5927,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,PHELAN LOOP,,0,1,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,3363.0,1306.0,29.4,0.05819295558958652,0.9418070444104136,0.05691056910569105,0.2138211382113821,0.22195121951219512,0.5073170731707317,2.734146341463415,0.1016260162601626,16.595594731508733,6.069753648455468,6.444795337303125,200.0,1.631578947,,,,,,,,,,,,45.0,997.0,43.49349116785713,88.39934509497476,213.7988823768456,130.10825165390895,32.76608786594605,7.196180445925809,116.62638257084605,25.711897825928467,20.91292077219639,8.800828287079895,122.72415250181801,6.0,0.0,70.0,7.916666666666666
17100,2009-12-01,1,SFMTA,8BX,1,2,18,0.0,20,0,,,7036,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,OCEAN AVE & GENEVA AVE,,0,0,,,,0.0,,17.160000000000004,,17.160000000000004,,1.5799999999999992,,5.52,,5.52,,,,,,,,,,,,,,,,,,,,,9314.0,2378.0,30.7,0.07569386038687972,0.9243061396131202,0.0345768880800728,0.41128298453139217,0.2352138307552321,0.31892629663330296,4.237488626023658,0.04777070063694268,45.88965645983591,10.829446521228185,11.716298374649966,0.0,1.513559026,,,,,,,,,,,,438.0,1406.0,58.201433014191295,154.4968791306525,314.14600065601564,196.80276363149682,48.6224068494304,5.151861617327358,173.4968648028823,30.714301596686344,33.82529598951155,6.439721286830549,162.71223499804717,6.0,0.0,35.0,7.916666666666666
17101,2009-12-01,1,SFMTA,8BX,1,3,18,0.0,20,0,,,4882,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & HOWTH ST,,0,0,,,,0.0,,20.680000000000003,,20.680000000000003,,2.979999999999998,,8.65,,8.65,,,,,,,,,,,,,,,,,,,,,9314.0,2378.0,30.7,0.07569386038687972,0.9243061396131202,0.0345768880800728,0.41128298453139217,0.2352138307552321,0.31892629663330296,4.237488626023658,0.04777070063694268,45.88965645983591,10.829446521228185,11.716298374649966,0.0,1.631578947,,,,,,,,,,,,335.0,62.0,71.68838887432494,155.20230794287252,344.97553955068986,175.9676885590183,66.67680988779703,0.1030551712989424,179.6955655547559,18.66152083012119,26.91477523381188,2.000804614725625,179.11268010724842,6.0,0.0,124.0,7.916666666666666
17102,2009-12-01,1,SFMTA,8BX,1,4,18,0.0,20,0,,,4805,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE/BALBOA PARK BART,,0,0,,,,0.0,,23.20000000000001,,23.20000000000001,,3.479999999999998,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,,,,,,,,,12568.0,10930.0,,,444.0,2318.0,18.26001157896614,18.49806283316089,106.2691526317735,23.920133909222606,15.432888585744927,0.02586275440224672,60.448863662566225,5.3962083216594765,12.127388804496224,0.0,60.68386371519479,4.0,0.0,3.0,7.916666666666666
17103,2009-12-01,1,SFMTA,8BX,1,5,18,0.0,20,0,,,4816,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & DELANO AVE,,0,0,,,,0.0,,16.159999999999993,,16.159999999999993,,2.420000000000001,,8.99,,8.99,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,2.170987654,,,,,,,,,,,,32.0,1670.0,69.51640504482657,2.9099942920965947,374.9361432327832,23.137268273592873,57.26688133055855,0.5550966051028515,204.69933492315303,18.86226950258438,43.45352193424508,0.8099078738090509,241.22723433795085,3.0,0.0,19.0,7.916666666666666
17104,2009-12-01,1,SFMTA,8BX,1,7,18,0.0,20,0,,,4811,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & CAYUGA AVE,,0,0,,,,0.0,,17.999999999999996,,17.999999999999996,,2.640000000000001,,8.8,,8.8,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,0.0,1.642942243,,,,,,,,,,,,,,94.06024241924568,0.014432896197035729,525.8852594185072,28.95024803929691,74.53855991596912,0.1835639753404936,297.6005008343045,25.104387409924414,59.68595624898795,3.647863757834971,307.0332865549406,2.0,0.0,22.0,7.916666666666666
17105,2009-12-01,1,SFMTA,8BX,1,8,18,0.0,20,0,,,4887,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & MISSION ST,,0,0,,,,0.0,,28.879999999999995,,28.879999999999995,,4.0200000000000005,,8.35,,8.35,,,,,,,,,,,,,,,,,,,,,6190.0,1617.0,28.9,0.03277674706246135,0.9672232529375386,0.12020460358056265,0.2858056265984655,0.29411764705882354,0.29987212276214825,3.957800511508952,0.1867007672634271,33.35065865748081,8.426563835266556,8.712118747842725,200.0,1.53507851,,,,,,,,,,,,,,73.58626835400361,14.439886373460519,466.96382988915815,213.9288380638988,71.96959213072843,29.896190388250947,270.83675414597883,130.46144136654786,50.57121525844718,39.13131993563949,289.48129024231037,4.0,0.0,205.0,7.916666666666666
17106,2009-12-01,1,SFMTA,8BX,1,9,18,0.0,20,0,,,4893,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & PARIS ST,,0,0,,,,0.0,,10.399999999999997,,10.399999999999997,,2.06,,11.88,,11.88,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,200.0,0.8457694020000001,,,,,,,,,,,,,,80.62191622104423,13.490004973003565,450.57407609367243,194.91128683127158,77.28552579817476,30.373327798168173,251.83719470742759,109.64989318102941,40.82943936702577,41.398060879070464,292.7285502836195,5.0,0.0,162.0,7.916666666666666
17107,2009-12-01,1,SFMTA,8BX,1,10,18,0.0,20,0,,,4883,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & MADRID ST,,0,0,,,,0.0,,13.400000000000004,,13.400000000000004,,2.5600000000000023,,11.46,,11.46,,,,,,,,,,,,,,,,,,,,,4028.0,1105.0,30.8,0.13665158371040725,0.8633484162895928,0.08490566037735849,0.18448637316561844,0.4853249475890986,0.2452830188679245,4.2222222222222205,0.1069182389937107,44.29543081027834,10.491023086644873,12.151551898053027,0.0,1.346039886,,,,,,,,,,,,,,94.59809417012146,15.517150236933592,489.68540273240507,44.3050078713144,73.28277110759632,1.5956093238135969,276.89928416222995,26.143706978400274,44.905253292457616,1.0485413321669377,278.611394896435,5.0,0.0,55.0,7.916666666666666
17108,2009-12-01,1,SFMTA,8BX,1,11,18,0.0,20,0,,,4891,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & NAPLES ST,,0,0,,,,0.0,,10.599999999999998,,10.599999999999998,,2.06,,11.66,,11.66,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,1.511080332,,,,,,,,,,,,,,83.4358181485721,12.090050205922621,457.76966481904816,44.96608355114271,64.46284464053589,0.0,262.8448870228922,21.89591366696557,47.0261150070481,10.980119678254518,268.48067056926965,5.0,0.0,39.0,7.916666666666666
17109,2009-12-01,1,SFMTA,8BX,1,12,18,0.0,20,0,,,4888,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,GENEVA AVE & MUNICH ST,,0,0,,,,0.0,,18.600000000000005,,18.600000000000005,,3.54,,11.42,,11.42,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,1.6109530580000002,,,,,,,,,,,,,,63.89756774409243,0.0,316.98833428894983,17.496170209279562,42.79011135159747,0.0,182.227898812404,17.121129547288213,28.072756380855928,0.3750406619913471,166.55095265823925,4.0,0.0,10.0,7.916666666666666
17110,2009-12-01,1,SFMTA,8BX,1,13,18,0.0,20,0,,,4796,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,1650 GENEVA AVE,,0,0,,,,0.0,,28.60000000000001,,28.60000000000001,,5.459999999999997,,11.45,,11.45,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,2.012256669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,44.42220554394537,0.0,210.22320883324417,12.484508743535285,34.686403429898206,0.2484076338514357,119.50928306499719,12.23610110968385,11.605316794403448,0.0,170.58673258593583,1.0,0.0,13.0,7.916666666666666
17111,2009-12-01,1,SFMTA,8BX,1,14,18,0.0,20,0,,,4799,BAYSHORE B EXPRESS,3,KEARNY & NORTH POINT ST.,7.578947368421053,2.0,1750 GENEVA AVE,,0,0,,,,0.0,,16.4,,16.4,,3.1,,11.34,,11.34,,,,,,,,,,,,,,,,,,,,,4347.0,1339.0,28.7,0.027632561613144136,0.972367438386856,0.03225806451612903,0.3640552995391705,0.3325652841781874,0.2711213517665131,3.338709677419355,0.0629800307219662,23.147019963516307,6.9329238538068125,7.129942427225287,0.0,1.26522955,,,,,,,,,,,,,,47.675001686239746,0.0,245.31882137940983,17.316872374510336,39.796514391740594,0.9130154993387892,141.6963971631553,16.403856875171545,16.150908138274268,0.0,150.4820305096006,1.0,0.0,10.0,7.916666666666666
